Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
f44ca47a-d57a-32e8-90ef-1ef72c6b6753,NIGHT OWL PEDIATRICS,425 GREGORY LANE,PLEASANT HILL,CA,94523,37.9482874,-122.0740877,925-288-3600,0.0,3
8e98b961-f466-31e2-8985-99b6d5a585f9,CONVENIENT CARE HEALTH CENTER,670 RIO LINDO AVENUE,CHICO,CA,95926,39.7534802,-121.847357,530-342-2273,0.0,1
9b9c458a-576f-3f22-a848-f6e38a1793fd,CAMINO MEDICAL GROUP URGENT CARE CENTER,701 EAST EL CAMINO REAL,MOUNTAIN VIEW,CA,94040,37.3765587,-122.064609,408-730-4251,0.0,1
3b20251c-7088-3baf-bcf1-b5a853d4e978,STUDIO CITY URGENT CARE AND MEDICAL CENTER,12660 RIVERSIDE DRIVE,VALLEY VILLAGE,CA,91607,34.1572854,-118.4094668,818-761-1800,0.0,1
8ba69610-ef5d-30d4-991f-14d4a7048a86,URGENT CARE MEDICAL CLINIC,14282 AMAR ROAD,LA PUENTE,CA,91746,34.0486211,-117.9685267,626-917-4481,0.0,8
b7dcb092-8097-3db2-8b69-3e0bda860478,FIRST CARE WALK IN MEDICAL GROUP,22840 SOLEDAD CANYON ROAD,SAUGUS,CA,91350,34.4216358,-118.5364881,661-799-1776,0.0,2
8351d5e9-a6c1-3f8c-b663-8262627fee4e,PALO ALTO MEDICAL CLINIC,795 EL CAMINO REAL,PALO ALTO,CA,94301,37.4401736,-122.1611751,650-853-2959,0.0,4
f7fee3ef-8557-3f92-83c3-43792c9a3166,US HEALTHWORKS MEDICAL GROUP - MORENO VALLEY,6485 DAY STREET,RIVERSIDE,CA,92507,33.9318402,-117.2794755,951-653-5291,0.0,4
dcbda8b8-ce70-3ad6-9bb2-82bdec45d6e8,US HEALTHWORKS MEDICAL GROUP - IRWINDALE,6520 NORTH IRWINDALE AVENUE,IRWINDALE,CA,91702,34.1314835,-117.933196,626-812-0366,0.0,1
9d005805-2374-34fb-af99-5f9dcf48034c,US HEALTHWORKS MEDICAL GROUP - SAN BERNARDINO,599 INLAND CENTER DRIVE,SAN BERNARDINO,CA,92408,34.0902544,-117.2954158,909-889-2665,0.0,2
b19a1fbf-9ba0-3048-8843-575cecf925f3,NEW HAVEN HOME HEALTH SERVICES  INC.,333 GELLERT BOULEVARD  SUITE 249,DALY CITY,CA,94015,37.700941,-122.464978,6503011660,0.0,19
df7c7138-85f2-3b05-91eb-317dbf182f94,HEALTHWISE HOME HEALTH CARE INC,1615 SWEETWATER ROAD  SUITE 1,NATIONAL CITY,CA,91950,32.665862,-117.097361,6194744699,0.0,19
154aa778-612a-3213-8c95-16eb95386af5,PIONEER HOME HEALTH CARE,363 ACADEMY AVE,BISHOP,CA,93514,37.33158,-118.409905,7608724663,0.0,9
9a90448a-b8fd-358a-97e1-c0cd07a7a8ed,PARADISE HOSPICE,1289 BILLE ROAD,PARADISE,CA,95969,39.881381,-121.622101,(530) 877-8755,0.0,1
a3c7fcca-e6e0-3f4f-9594-4363be8c77ce,SHARP HOSPICECARE,8881 FLETCHER PARKWAY STE 336,LA MESA,CA,91942,32.769495,-117.021923,(619) 667-1900,0.0,1
2e5ba010-1d5b-3a44-9027-cef27c288c98,GENTIVA  HOSPICE,36947 COOK STREET  BUILDING 10  SUITE 102,PALM DESERT,CA,92211,33.738363,-116.363619,(760) 346-2816,0.0,1
9a4b8a1b-c438-315f-afcf-32d8477c94c1,CALCARE HOME HEALTH CARE  &  HOSPICE  INC.,455 HICKEY BOULEVARD  STE 505 A,DALY CITY,CA,94015,37.700941,-122.464978,(650) 756-7712,0.0,2
84aa114a-c1b9-3d40-929f-eb098ef613ff,THE ORCHARD - POST ACUTE CARE,12385 E. WASHINGTON BLVD,WHITTIER,CA,90606,33.966827,-118.020122,5626937701,0.0,1
7bcf18d5-577e-37ec-8d35-3752629de054,THE TAMALPAIS,501 VIA CASITAS,GREENBRAE,CA,94904,38.012036,-122.587605,4154612300,0.0,2
36f5038b-6804-314b-add6-2401847cf625,THE SPRINGS AT THE CARLOTTA,41-505 CARLOTTA DRIVE,PALM DESERT,CA,92211,33.738363,-116.363619,7603465420,0.0,1
82a8ed28-105e-30a0-8d21-daf88057f74f,ST. FRANCIS HEIGHTS CONVALESCENT HOSPITAL,35 ESCUELA DRIVE,DALY CITY,CA,94015,37.700941,-122.464978,6507559515,0.0,2
4a4a7b52-7372-3098-b5c2-9e83bb343845,HAZEL HAWKINS MEMORIAL HOSPITAL D/P SNF,911 SUNSET DRIVE,HOLLISTER,CA,95023,36.840425,-121.35605,8316375711,0.0,3
ec365f98-07b3-38f0-a8b8-7fcc1fb22a64,HILLCREST MANOR SANITARIUM,1889 NATIONAL CITY BLVD.,NATIONAL CITY,CA,91950,32.665862,-117.097361,6194771176,0.0,3
ed2ab6f0-4319-3ccf-b143-8f2d82c96f50,SUNNY VIEW CARE CENTER,1428 S. MARENGO AVE.,ALHAMBRA,CA,91803,37.96865800000001,-122.136326,6265761032,0.0,3
b3fec90e-1c06-3757-84b1-c1388620232e,CHANDLER CONVALESCENT HOSPITAL,525 SOUTH CENTRAL AVENUE,GLENDALE,CA,91204,34.181393,-118.24583,8182401610,0.0,1
7c357162-0a0c-34c9-9e33-03b98e55949c,ST. FRANCIS CONVALESCENT PAVILION,99 ESCUELA DRIVE,DALY CITY,CA,94015,37.700941,-122.464978,6509943200,0.0,1
5580af27-4da5-3b81-8bd5-ff134f2c35fa,LIFE CARE CENTER OF MENIFEE,27600 ENCANTO DRIVE,SUN CITY,CA,92586,38.207303,-122.029667,9516796858,0.0,1
87a4ee19-ea65-389e-b6e6-9d083990e3e3,HERITAGE REHABILITATION CENTER,21414 S. VERMONT AVENUE,TORRANCE,CA,90502,33.83045300000001,-118.356618,3103208714,0.0,1
67d0aec1-d6e8-3403-8a07-9a83d159d999,SHARP CHULA VISTA MED CTR SNF,751 MEDICAL CENTER COURT,CHULA VISTA,CA,91911,32.62767,-117.01517,6195023540,0.0,1
e36703e7-2db2-3fba-9993-23fe2ca33f32,FOOTHILL REGIONAL MEDICAL CENTER D/P SNF,14662 NEWPORT AVENUE,TUSTIN,CA,92780,33.73085,-117.810735,7146197700,0.0,1
49fe1776-60c5-3c24-9baa-bcd11d6511a7,RIVERSIDE POSTACUTE CARE,8781 LAKEVIEW AVENUE,RIVERSIDE,CA,92509,33.937109,-117.324964,9516851531,0.0,1
41671af5-aca1-389b-ab54-8e35bd0ce6bb,ALAMEDA CARE CENTER,925 W. ALAMEDA AVE.,BURBANK,CA,91506,34.188986,-118.324866,8188431771,0.0,1
22fbf5ab-b5e4-3bc4-8c8d-9825cf4ed532,KINDRED HOSPITAL BREA D/P SNF,875 N BREA BLVD,BREA,CA,92821,33.924523,-117.865201,7145296842,0.0,1
ad4b863c-50e5-3387-a94c-7665f2ed76ae,ALHAMBRA CONVALESCENT HOSPITAL,331 ILENE STREET,MARTINEZ,CA,94553,37.999635,-122.113903,9252282020,0.0,5
